Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-2357.678	-2427.701	70.02259	3.092963	0.244229	0.303927	0.0979687	0.353875	1.232178	2.808608
6	-2364.98	-2433.871	68.89162	4.888919	0.234867	0.348037	0.0767872	0.34031	1.454805	2.808608
12	-2369.51	-2439.055	69.54498	3.526411	0.127254	0.346606	0.0465081	0.479632	1.272017	2.925549
18	-2354.693	-2426.667	71.97402	1.982397	0.177701	0.0829706	0.637759	0.101569	1.312322	1.988759
24	-2358.301	-2428.869	70.56782	1.180632	0.174772	0.0980855	0.627248	0.0998946	1.051164	3.434584
30	-2358.413	-2428.426	70.01286	1.558236	0.242635	0.0253961	0.681861	0.0501085	1.165798	3.493913
36	-2358.287	-2428.308	70.02097	1.39242	0.190896	0.15163	0.536462	0.121013	1.301774	3.493913
42	-2357.537	-2428.878	71.34046	0.8450739	0.207427	0.203448	0.582919	0.00620618	1.533258	2.887522
48	-2355.477	-2426.442	70.96518	2.201515	0.24497	0.193811	0.555307	0.00591221	1.459681	2.441686
54	-2352.878	-2423.601	70.7229	2.914448	0.329732	0.0346075	0.324529	0.311131	1.552172	2.23839
60	-2363.853	-2433.788	69.93539	5.739603	0.318955	0.0200831	0.337446	0.323516	1.556558	1.849994
66	-2365.687	-2436.797	71.10983	2.808769	0.327451	0.0127782	0.453929	0.205842	1.459984	2.08902
72	-2363.284	-2435.555	72.27065	1.803483	0.416932	0.103683	0.411464	0.067921	1.736225	1.583754
78	-2364.897	-2437.279	72.38151	1.112441	0.252706	0.0596047	0.608538	0.0791513	1.744514	1.924007
84	-2365.344	-2436.279	70.9347	1.147572	0.199629	0.136063	0.587848	0.0764602	1.622596	2.895891
90	-2363.715	-2436.885	73.16938	0.986264	0.147001	0.363819	0.432876	0.0563034	1.728558	1.463462
96	-2363.753	-2436.474	72.72034	1.269126	0.193503	0.0906665	0.63344	0.0823903	1.973345	1.411
102	-2362.345	-2433.535	71.19004	3.048718	0.285682	0.0851065	0.570346	0.0588655	1.869583	1.654703
108	-2362.721	-2435.627	72.90606	0.9112888	0.133947	0.25457	0.498343	0.11314	2.042412	1.482743
114	-2363.106	-2435.878	72.77234	1.389534	0.244346	0.000159671	0.631329	0.124166	1.822407	1.402992
120	-2355.551	-2428.21	72.65861	1.510855	0.300908	0.000172998	0.684022	0.0148972	1.822407	1.408836
126	-2358.772	-2431.561	72.78943	1.510855	0.303473	0.000553339	0.689853	0.00612004	1.921997	1.22283
132	-2358.165	-2430.985	72.81963	1.824266	0.272195	8.89916e-05	0.618751	0.108966	1.712598	1.15505
138	-2355.189	-2426.87	71.68129	1.670592	0.273791	0.000303519	0.689465	0.0364408	1.532827	2.197443
144	-2358.618	-2430.189	71.57121	1.498343	0.268946	0.000298148	0.546553	0.184203	1.355651	2.472545
150	-2359.979	-2430.939	70.96051	2.055079	0.289583	0.000321027	0.588493	0.121603	1.365105	2.570191
156	-2359.579	-2428.529	68.95078	5.662901	0.287351	0.00109179	0.612052	0.0995055	1.459991	2.570191
162	-2359.166	-2429.238	70.072	3.33102	0.25242	0.000959073	0.53765	0.208971	1.582078	2.477915
